title,publish_date,authors,url,keywords,summary,word_count,category,category_confidence,category_alt,category_alt_confidence,,category_clean
Qr code art,,[],https://www.etsy.com/ca/market/qr_code_art,"['technologies', 'cookies', 'usagepersonalised', 'qr', 'art', 'site', 'similar', 'account', 'uses', 'code', 'privacy', 'understand', 'policy']","Etsy uses cookies and similar technologies to give you a better experience, enabling things like:basic site functionsensuring secure, safe transactionssecure account loginremembering account, browser, and regional preferencesremembering privacy and security settingsanalysing site traffic and usagepersonalised search, content, and recommendationshelping sellers understand their audienceshowing relevant, targeted ads on and off EtsyDetailed information can be found in Etsy’s Cookies & Similar Technologies Policy and our Privacy Policy.",75,/Shopping/Gifts & Special Event Items,0.540000021,/Hobbies & Leisure,0.529999971,,Shopping
World's First Designer QR Code Art Gallery,,[],https://designerqrcodes.wordpress.com/,"['examples', 'codes', 'artists', 'artworks', 'gallery', 'qr', 'art', 'designer', 'created', 'code', 'worlds']","Designer QR Code Art GalleryAs QR Codes make their way towards mainstream adoption, we’re seeing some amazing examples of artists engaging with QR tech, creating stunning examples of ‘designer’ codes for global brands and in some cases… just for a bit fun.
In recognition of this, we have created the World’s First Designer QR Code Art Gallery – probably the coolest gallery on the web today!
The gallery is a simple Blog that displays a growing number of QR Code artworks from across the globe.
We have artists from the UK, USA, France, Germany, Bulgaria & the Far East exhibiting in the gallery, all of whom have their very own unique style.
If there’s any artworks you like and would like to be put in touch with the artists who created the piece, leave a comment or drop us a line on Facebook.",149,/Arts & Entertainment/Visual Art & Design,0.899999976,/Reference/Libraries & Museums/Museums,0.610000014,,Arts & Entertainment
The Paradox of the Proof,2013-05-05 00:39:58+00:00,[],http://projectwordsworth.com/the-paradox-of-the-proof/,"['abc', 'mochizuki', 'papers', 'mathematicians', 'university', 'paradox', 'work', 'conjecture', 'math', 'understand', 'proof']","The problem, as many mathematicians were discovering when they flocked to Mochizuki’s website, was that the proof was impossible to read.
Wiles did not solve Fermat’s Last Theorem via the ABC conjecture — he took a different route — but if the ABC conjecture were to be true, then the proof for Fermat’s Last Theorem would be an easy consequence.
Szpiro, whose eponymous conjecture is a precursor of the ABC Conjecture, presented a proof in 2007, but it was soon found to be problematic.
A proof in a vacuum is no proof at all.
Even an incorrect proof is better than no proof, because if the ideas are novel, they may still be useful for other problems, or inspire another mathematician to figure out the right answer.",3577,,,,,,
Elon Musk launches $250 Teslaquila following April Fools joke,11/9/20 0:00,['Natashah Hitti'],https://www.dezeen.com/2020/11/09/elon-musk-tesla-tequila/?utm_medium=email&utm_campaign=Dezeen%20Weekly%20690&utm_content=Dezeen%20Weekly%20690+CID_7abf2ba1897ba7d8ae8929abe693a8c8&utm_source=Dezeen%20Mail&utm_term=Read%20more,"['tequila', 'launches', 'elon', 'launched', 'joke', 'stand', '250', 'bottle', 'inside', 'trademark', 'months', 'fools', 'tesla', 'electric', 'musk', 'following', 'teslaquila']","Electric-car brand Tesla has launched its own branded tequila, which comes inside a lightning-bolt-shaped bottle, after founder Elon Musk suggested the idea as a joke on 1 April 2018.
The Tesla Tequila appears to come with a metal stand, which holds the pointed tip of the bottle in place to enable it to stand upright.
The Tesla Tequila is produced by agave spirits brand Nosotros Tequila, while Speakeasy Co is responsible for the distribution of the product.
Musk revealed the design of the implant and the robot that will be used to insert it earlier this year, in September.
He also demonstrated the effects on a group of pig test subjects that had had the in-brain device installed.",384,/Business & Industrial,0.720000029,/News,0.699999988,,Business & Industrial
Neue's minimal designs for Norwegian passports go into circulation,11/8/20 0:00,['Natashah Hitti'],https://www.dezeen.com/2020/11/08/norway-passport-design-neue-studio/,"['design', 'passport', 'studio', 'minimal', 'travel', 'landscape', 'designs', 'sense', 'circulation', 'norways', 'norwegian', 'blue', 'passports', 'neues']","Oslo-based studio Neue won a competition to overhaul the country's passports and ID cards in 2014 with its design.
The primary reason for renewing the passports is to increase their security by making them harder to forge.
The finalised versions of the Neue-designed travel documents have now been unveiled, and include the Norwegian passport, diplomatic passport, emergency passport and travel document.
Inside the passports and travel documents, each page is printed with a different depiction of the Norwegian landscape, including mountainous scenes with lakes and streams.
Related story Norwegian travel documents given a minimal makeover""Images of scenery and landscape can easily become clichés, but by being widely accepted and deeply rooted in Norwegian culture, they are also very easy to identify with.""",485,/Arts & Entertainment/Visual Art & Design/Architecture,0.689999998,,,,Arts & Entertainment
Photos reveal Tadao Ando's completed He Art Museum in China,11/9/20 0:00,['Lizzie Crook'],https://www.dezeen.com/2020/11/09/tadao-ando-he-art-museum-china-photography/,"['cultural', 'projects', 'hem', 'completed', 'tadao', 'china', 'light', 'ando', 'exhibition', 'building', 'art', 'museum', 'reveal', 'space', 'photos', 'andos']","New photos have been released of Pritzker Prize-winning architect Tadao Ando's cylindrical He Art Museum, which has reached completion in Guangdong, China.
The He Art Museum, otherwise known as HEM, is made from a stack of staggered, concrete disks that wrap around a pair of sweeping helical staircases at its centre.
The He Art Museum was commissioned by Midea Group director He Jianfeng, son of billionaire He Xiangjian, as the home for He family's contemporary Chinese art collection.
They encompass an area of 16,000 square metres and contain 8000 square metres of exhibition space, alongside a cafe and bookshop.
The first exhibition at the museum is From the Mundane World: Inaugural Exhibition of He Art Museum that will take place in two phases.",562,/Arts & Entertainment/Visual Art & Design/Architecture,0.839999974,,,,Arts & Entertainment
First human passengers travel in BIG-designed hyperloop pod,11/10/20 0:00,['Natashah Hitti'],https://www.dezeen.com/2020/11/10/virgin-hyperloop-one-first-human-passengers,"['hyperloop', 'system', 'human', 'passenger', 'bigdesigned', 'tunnel', 'travel', 'way', 'designed', 'transportation', 'pod', 'virgin', 'passengers', 'vehicle']","Virgin Hyperloop was founded in 2014 as Hyperloop Technologies, before changing its name to Hyperloop One in 2016 and then to Virgin Hyperloop One after being acquired by Richard Branson's company.
It is now called Virgin Hyperloop.
Related story BIG designs Virgin Hyperloop Certification Center for West VirginiaThe company's main competitor is Hyperloop Transportation Technologies, which unveiled a prototype of a full-scale hyperloop passenger capsule designed by Priestmangoode back in October 2018.
Last month, Virgin Hyperloop announced that it is building The Hyperloop Certification Center (HCC) facility in West Virginia.
Also designed by BIG, the centre will include a six-mile-long tube for testing and certifying the high-speed transportation system.",699,/Arts & Entertainment/Visual Art & Design/Architecture,0.629999995,/Business & Industrial,0.610000014,,Arts & Entertainment
Strategies I Used to 5x My Income As a Software Developer,,[],https://devcareer.elliotbonneville.com/,"['dont', 'rate', 'recruiters', 'used', 'working', 'network', 'book', 'strategies', 'developer', 'work', 'job', 'income', '5x', 'software', 'youre']","If you're a software developer, you are almost certainly charging far less than you could be.
You can and should increase your rate — not only will you be happier, you'll also produce better work.
Here’s the deal: every developer has two jobs: writing code, and finding people to pay them to write code.
Most developers know about the first one, but far fewer developers realize they're working the second job too.
Standing up for yourself at your job (how to improve your work experience)Reading List (to be expanded...)",1698,/Business & Industrial/Business Operations,0.560000002,,,,Business & Industrial
How Ant Group built a $200 billion financial empire,2020-09-09 10:45:00+00:00,['Peter Guest'],https://restofworld.org/2020/ant-group-financial-empire,"['empire', 'companies', 'china', 'financial', 'group', 'market', 'chinese', 'billion', 'platform', 'ant', 'company', 'built', '200']","Ant Group, a Chinese financial technology company, is reportedly looking to raise a record-breaking $30 billion dollars in an initial public offering later this year.
“They solve real problems for their consumers.”Alipay employees work in the Shanghai office of Ant Group.
Ant Group is now the dominant player in one of the most sophisticated financial technology markets in the world.
To grow within that saturated market, Ant is reinventing itself as a provider of services to other financial companies.
In another era — maybe four years ago — Ant Group would probably have been listing on Nasdaq.",1456,/Business & Industrial/Business Finance,0.589999974,/News/Business News,0.569999993,,Business & Industrial
Biggest Y Combinator Failed Startups,,[],https://www.failory.com/blog/y-combinator-failures?utm_source=hackernewsletter&utm_medium=email&utm_term=fav,"['y', 'startups', 'companies', 'yc', 'growth', 'business', 'industry', 'startup', 'combinator', 'failed', 'investors', 'company', 'funding', 'biggest']","Y Combinator is (arguably) the best place in the world for an early-stage startup.
‍ What is YC and why are YC startups less likely to fail?
Y Combinator created a new model for investing in early-stage startups – they are the first-ever seed accelerator in the world.
The combined valuation of YC companies is over $100B.
Startup investors make their money from big exit events fueled by rapid growth (and, frankly, a monopolistic position in the market).",2787,/Business & Industrial/Business Finance/Venture Capital,0.75,,,,Business & Industrial
